����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
000511.SZ,*STϩ̼,2005-02-02,0.9891,0.9891,1.0625,0.987,1.0562,3261187,16020622.3,0.0671,6.7797,4.9125,1.8265,899888739.12,N/A,1359899982,178549353,0,269821425,16.0397,1.2099,1.6595,65.0218,
000511.SZ,*STϩ̼,2005-02-03,1.0562,1.0562,1.1065,1.0311,1.073,8732287,45051160.8,0.0168,1.5873,5.1591,4.8907,914172687.36,N/A,1381485696,178549353,0,269821425,16.2943,1.2291,1.6858,66.0539,
000511.SZ,*STϩ̼,2005-02-04,1.073,1.0688,1.0918,1.0583,1.0834,7568705,38948643.4,0.0105,0.9766,5.146,4.239,923100155.01,N/A,1394976767.25,178549353,0,269821425,16.4535,1.2411,1.7023,66.6989,
000511.SZ,*STϩ̼,2005-02-16,1.0834,1.0855,1.0981,1.0709,1.073,3774850,19524027.3,-0.0105,-0.9671,5.1721,2.1142,914172687.36,N/A,1381485696,178549353,0,269821425,16.2943,1.2291,1.6858,66.0539,
000511.SZ,*STϩ̼,2005-02-17,1.073,1.073,1.0939,1.0688,1.0876,2482639,12838537.3,0.0147,1.3672,5.1713,1.3904,926671142.07,N/A,1400373195.75,178549353,0,269821425,16.5171,1.2459,1.7088,66.9569,
000511.SZ,*STϩ̼,2005-02-18,1.0876,1.0897,1.0918,1.052,1.0562,2431560,12385901.5,-0.0314,-2.8902,5.0938,1.3618,899888739.12,N/A,1359899982,178549353,0,269821425,16.0397,1.2099,1.6595,65.0218,
000511.SZ,*STϩ̼,2005-02-21,1.0562,1.0562,1.0814,1.0562,1.073,1825900,9328539.7,0.0168,1.5873,5.109,1.0226,914172687.36,N/A,1381485696,178549353,0,269821425,16.2943,1.2291,1.6858,66.0539,
000511.SZ,*STϩ̼,2005-02-22,1.073,1.073,1.1065,1.0667,1.096,4408183,22934925.6,0.0231,2.1484,5.2028,2.4689,933813116.19,N/A,1411166052.75,178549353,0,269821425,16.6444,1.2555,1.722,67.473,
000511.SZ,*STϩ̼,2005-02-23,1.096,1.1002,1.1002,1.0751,1.0897,3662832,19027960.7,-0.0063,-0.5736,5.1949,2.0514,928456635.6,N/A,1403071410,178549353,0,269821425,16.5489,1.2483,1.7121,67.0859,
000511.SZ,*STϩ̼,2005-02-24,1.0897,1.0814,1.096,1.0688,1.0897,3040373,15646988.2,0,0,5.1464,1.7028,928456635.6,N/A,1403071410,178549353,0,269821425,16.5489,1.2483,1.7121,67.0859,
000511.SZ,*STϩ̼,2005-02-25,1.0897,1.1002,1.1107,1.0834,1.0834,4093681,21454358.6,-0.0063,-0.5769,5.2408,2.2927,923100155.01,N/A,1394976767.25,178549353,0,269821425,16.4535,1.2411,1.7023,66.6989,
000511.SZ,*STϩ̼,2005-02-28,1.0834,1.0834,1.0897,1.0625,1.0751,2229052,11444284.8,-0.0084,-0.7737,5.1341,1.2484,915958180.89,N/A,1384183910.25,178549353,0,269821425,16.3262,1.2315,1.6891,66.1829,
000511.SZ,*STϩ̼,2005-03-01,1.0751,1.0751,1.0834,1.0625,1.0793,1752973,8979738.1,0.0042,0.3899,5.1226,0.9818,919529167.95,N/A,1389580338.75,178549353,0,269821425,16.3898,1.2363,1.6957,66.4409,
000511.SZ,*STϩ̼,2005-03-02,1.0793,1.0688,1.0814,1.0478,1.0478,2282750,11598394.5,-0.0314,-2.9126,5.0809,1.2785,892746765,N/A,1349107125,178549353,0,269821425,15.9124,1.2003,1.6463,64.5057,
000511.SZ,*STϩ̼,2005-03-03,1.0478,1.0436,1.0604,1.0394,1.0562,1611184,8055033.1,0.0084,0.8,4.9994,0.9024,899888739.12,N/A,1359899982,178549353,0,269821425,16.0397,1.2099,1.6595,65.0218,
000511.SZ,*STϩ̼,2005-03-04,1.0562,1.0583,1.0834,1.0478,1.0709,2466424,12612008,0.0147,1.3889,5.1135,1.3814,912387193.83,N/A,1378787481.75,178549353,0,269821425,16.2625,1.2267,1.6825,65.9248,
000511.SZ,*STϩ̼,2005-03-07,1.0709,1.0834,1.0855,1.0562,1.0751,1956586,9970787.2,0.0042,0.3914,5.096,1.0958,915958180.89,N/A,1384183910.25,178549353,0,269821425,16.3262,1.2315,1.6891,66.1829,
000511.SZ,*STϩ̼,2005-03-08,1.0751,1.0793,1.096,1.073,1.096,4107810,21242094,0.021,1.9493,5.1711,2.3007,933813116.19,N/A,1411166052.75,178549353,0,269821425,16.6444,1.2555,1.722,67.473,
000511.SZ,*STϩ̼,2005-03-09,1.096,1.096,1.096,1.0751,1.0772,2172974,11231563.9,-0.0189,-1.7208,5.1688,1.217,917743674.42,N/A,1386882124.5,178549353,0,269821425,16.358,1.2339,1.6924,66.3119,
000511.SZ,*STϩ̼,2005-03-10,1.0772,1.0793,1.0793,1.0394,1.0415,2671370,13456751.2,-0.0356,-3.3074,5.0374,1.4962,887390284.41,N/A,1341012482.25,178549353,0,269821425,15.817,1.1931,1.6364,64.1187,
000511.SZ,*STϩ̼,2005-03-11,1.0415,1.0415,1.0478,1.0269,1.0332,1675736,8272161.5,-0.0084,-0.8048,4.9364,0.9385,880248310.29,N/A,1330219625.25,178549353,0,269821425,15.6897,1.1834,1.6232,63.6026,
000511.SZ,*STϩ̼,2005-03-14,1.0332,1.0332,1.0332,1.0332,1.0332,N/A,N/A,0,0,N/A,N/A,880248310.29,N/A,1330219625.25,178549353,0,269821425,15.6897,1.1834,1.6232,63.6026,
000511.SZ,*STϩ̼,2005-03-15,1.0332,1.0332,1.0478,0.9912,0.9912,3348986,16011638.1,-0.0419,-4.0568,4.781,1.8757,844538439.69,N/A,1276255340.25,178549353,0,269821425,15.0532,1.1354,1.5574,61.0224,
000511.SZ,*STϩ̼,2005-03-16,0.9912,0.9912,0.9996,0.9808,0.9996,1475036,6976347.9,0.0084,0.8457,4.7296,0.8261,851680413.81,N/A,1287048197.25,178549353,0,269821425,15.1805,1.145,1.5706,61.5385,
000511.SZ,*STϩ̼,2005-03-17,0.9996,0.987,0.9891,0.899,0.9095,5222890,23378658.6,-0.0901,-9.0147,4.4762,2.9252,774904192.02,N/A,1171024984.5,178549353,0,269821425,13.812,1.0418,1.429,55.991,
000511.SZ,*STϩ̼,2005-03-18,0.9095,0.9032,0.9179,0.8844,0.8969,2834516,12095199.2,-0.0126,-1.3825,4.2671,1.5875,764191230.84,N/A,1154835699,178549353,0,269821425,13.6211,1.0274,1.4092,55.2169,
000511.SZ,*STϩ̼,2005-03-21,0.8969,0.8969,0.9032,0.8844,0.8927,1345060,5732487.9,-0.0042,-0.4673,4.2619,0.7533,760620243.78,N/A,1149439270.5,178549353,0,269821425,13.5574,1.0226,1.4026,54.9589,
000511.SZ,*STϩ̼,2005-03-22,0.8927,0.8927,0.899,0.8341,0.8466,2675412,10910156.7,-0.0461,-5.1643,4.0779,1.4984,721339386.12,N/A,1090078557,178549353,0,269821425,12.8573,0.9698,1.3302,52.1206,
000511.SZ,*STϩ̼,2005-03-23,0.8466,0.8466,0.8634,0.8362,0.8529,1574592,6388948.8,0.0063,0.7426,4.0575,0.8819,726695866.71,N/A,1098173199.75,178549353,0,269821425,12.9527,0.977,1.3401,52.5077,
000511.SZ,*STϩ̼,2005-03-24,0.8529,0.8487,0.8739,0.8445,0.8718,1421489,5839973.2,0.0189,2.2113,4.1083,0.7961,742765308.48,N/A,1122457128,178549353,0,269821425,13.2392,0.9986,1.3697,53.6688,
000511.SZ,*STϩ̼,2005-03-25,0.8718,0.8718,0.8781,0.8529,0.8529,962850,3973133.4,-0.0189,-2.1635,4.1264,0.5393,726695866.71,N/A,1098173199.75,178549353,0,269821425,12.9527,0.977,1.3401,52.5077,
000511.SZ,*STϩ̼,2005-03-28,0.8529,0.8487,0.8529,0.8131,0.832,1652834,6549238.5,-0.021,-2.457,3.9624,0.9257,708840931.41,N/A,1071191057.25,178549353,0,269821425,12.6345,0.953,1.3071,51.2175,
000511.SZ,*STϩ̼,2005-03-29,0.832,0.8299,0.8466,0.8236,0.832,830443,3317668.1,0,0,3.9951,0.4651,708840931.41,N/A,1071191057.25,178549353,0,269821425,12.6345,0.953,1.3071,51.2175,
000511.SZ,*STϩ̼,2005-03-30,0.832,0.8299,0.8634,0.7963,0.8383,2452389,9721816.7,0.0063,0.7557,3.9642,1.3735,714197412,N/A,1079285700,178549353,0,269821425,12.73,0.9602,1.317,51.6046,
000511.SZ,*STϩ̼,2005-03-31,0.8383,0.8341,0.8466,0.8131,0.8425,1309162,5219710.7,0.0042,0.5,3.9871,0.7332,717768399.06,N/A,1084682128.5,178549353,0,269821425,12.7936,0.965,1.3236,51.8626,
000511.SZ,*STϩ̼,2005-04-01,0.8425,0.8445,0.8739,0.8173,0.8613,2510232,10161051.7,0.0189,2.2388,4.0479,1.4059,733837840.83,N/A,1108966056.75,178549353,0,269821425,13.08,0.9866,1.3532,53.0237,
000511.SZ,*STϩ̼,2005-04-04,0.8613,0.8529,0.8613,0.8404,0.8466,1525606,6186562.6,-0.0147,-1.7032,4.0552,0.8544,721339386.12,N/A,1090078557,178549353,0,269821425,12.8573,0.9698,1.3302,52.1206,
000511.SZ,*STϩ̼,2005-04-05,0.8466,0.8466,0.8571,0.8257,0.8278,970836,3892202.4,-0.0189,-2.2277,4.0091,0.5437,705269944.35,N/A,1065794628.75,178549353,0,269821425,12.5708,0.9482,1.3006,50.9595,
000511.SZ,*STϩ̼,2005-04-06,0.8278,0.8278,0.8466,0.811,0.8362,1549783,6109989.8,0.0084,1.0127,3.9425,0.868,712411918.47,N/A,1076587485.75,178549353,0,269821425,12.6981,0.9578,1.3137,51.4756,
000511.SZ,*STϩ̼,2005-04-07,0.8362,0.8383,0.8697,0.8299,0.8529,2925662,11926558.9,0.0168,2.005,4.0765,1.6386,726695866.71,N/A,1098173199.75,178549353,0,269821425,12.9527,0.977,1.3401,52.5077,
000511.SZ,*STϩ̼,2005-04-08,0.8529,0.8592,0.8676,0.8404,0.8655,2247163,9177755.6,0.0126,1.4742,4.0842,1.2586,737408827.89,N/A,1114362485.25,178549353,0,269821425,13.1437,0.9914,1.3598,53.2817,
000511.SZ,*STϩ̼,2005-04-11,0.8655,0.9074,0.9263,0.8865,0.8907,6666793,28776088.3,0.0251,2.9056,4.3163,3.7339,758834750.25,N/A,1146741056.25,178549353,0,269821425,13.5256,1.0202,1.3993,54.8299,
000511.SZ,*STϩ̼,2005-04-12,0.8907,0.8886,0.8886,0.8655,0.8697,2155170,8995488.7,-0.021,-2.3529,4.1739,1.207,740979814.95,N/A,1119758913.75,178549353,0,269821425,13.2073,0.9962,1.3664,53.5397,
000511.SZ,*STϩ̼,2005-04-13,0.8697,0.8802,0.9032,0.8718,0.899,2983432,12691207.7,0.0293,3.3735,4.2539,1.6709,765976724.37,N/A,1157533913.25,178549353,0,269821425,13.6529,1.0298,1.4125,55.3459,
000511.SZ,*STϩ̼,2005-04-14,0.899,0.9011,0.9011,0.8676,0.8697,1705641,7164702.2,-0.0293,-3.2634,4.2006,0.9553,740979814.95,N/A,1119758913.75,178549353,0,269821425,13.2073,0.9962,1.3664,53.5397,
000511.SZ,*STϩ̼,2005-04-15,0.8697,0.8676,0.8697,0.8383,0.8383,1749989,7065670.5,-0.0314,-3.6145,4.0376,0.9801,714197412,N/A,1079285700,178549353,0,269821425,12.73,0.9602,1.317,51.6046,
000511.SZ,*STϩ̼,2005-04-18,0.8383,0.8383,0.8383,0.8152,0.8278,1102252,4333707.7,-0.0105,-1.25,3.9317,0.6173,705269944.35,N/A,1065794628.75,178549353,0,269821425,12.5708,0.9482,1.3006,50.9595,
000511.SZ,*STϩ̼,2005-04-19,0.8278,0.8215,0.8487,0.8215,0.8445,778300,3100684.9,0.0168,2.0253,3.9839,0.4359,719553892.59,N/A,1087380342.75,178549353,0,269821425,12.8254,0.9674,1.3269,51.9916,
000511.SZ,*STϩ̼,2005-04-20,0.8445,0.8383,0.8404,0.8215,0.8278,767174,3037143.8,-0.0168,-1.9851,3.9589,0.4297,705269944.35,N/A,1065794628.75,178549353,0,269821425,12.5708,0.9482,1.3006,50.9595,
000511.SZ,*STϩ̼,2005-04-21,0.8278,0.8236,0.8341,0.8068,0.811,1214595,4712491.8,-0.0168,-2.0253,3.8799,0.6803,690985996.11,N/A,1044208914.75,178549353,0,269821425,12.3162,0.929,1.2742,49.9274,
000511.SZ,*STϩ̼,2005-04-22,0.811,0.811,0.8194,0.7335,0.7586,2667139,9754122.6,-0.0524,-6.4599,3.6571,1.4938,646348657.86,N/A,976753558.5,178549353,0,269821425,11.5206,0.869,1.1919,46.7021,
000511.SZ,*STϩ̼,2005-04-25,0.7586,0.7544,0.7628,0.7356,0.7607,1187800,4220025,0.0021,0.2762,3.5528,0.6653,648134151.39,N/A,979451772.75,178549353,0,269821425,11.5524,0.8714,1.1952,46.8312,
000511.SZ,*STϩ̼,2005-04-26,0.7607,0.7565,0.7817,0.7461,0.7733,999295,3658829.1,0.0126,1.6529,3.6614,0.5597,658847112.57,N/A,995641058.25,178549353,0,269821425,11.7434,0.8858,1.215,47.6052,
000511.SZ,*STϩ̼,2005-04-27,0.7733,0.7775,0.7817,0.7565,0.7607,760006,2783091.6,-0.0126,-1.626,3.6619,0.4257,648134151.39,N/A,979451772.75,178549353,0,269821425,11.5524,0.8714,1.1952,46.8312,
000511.SZ,*STϩ̼,2005-04-28,0.7607,0.7461,0.7901,0.744,0.7796,1325350,4866999.1,0.0189,2.4793,3.6722,0.7423,664203593.16,N/A,1003735701,178549353,0,269821425,11.8389,0.893,1.2248,47.9923,
000511.SZ,*STϩ̼,2005-04-29,0.7796,0.7754,0.7922,0.767,0.7817,1141486,4247669.4,0.0021,0.2688,3.7212,0.6393,665989086.69,N/A,1006433915.25,178549353,0,269821425,11.8707,0.8954,1.2281,48.1213,
000511.SZ,*STϩ̼,2005-05-09,0.7817,0.7984,0.8005,0.7335,0.7377,848497,3071859,-0.044,-5.63,3.6204,0.4752,628493722.56,N/A,949771416,178549353,0,269821425,11.2024,0.845,1.159,45.412,
000511.SZ,*STϩ̼,2005-05-10,0.7377,0.7419,0.7607,0.7293,0.7607,860829,3066439.1,0.0231,3.125,3.5622,0.4821,648134151.39,N/A,979451772.75,178549353,0,269821425,11.5524,0.8714,1.1952,46.8312,
000511.SZ,*STϩ̼,2005-05-11,0.7607,0.7649,0.7796,0.7523,0.7565,1059399,3876792,-0.0042,-0.551,3.6594,0.5933,644563164.33,N/A,974055344.25,178549353,0,269821425,11.4888,0.8666,1.1886,46.5731,
000511.SZ,*STϩ̼,2005-05-12,0.7565,0.7523,0.767,0.744,0.7544,876099,3153049,-0.0021,-0.277,3.599,0.4907,642777670.8,N/A,971357130,178549353,0,269821425,11.457,0.8642,1.1853,46.4441,
000511.SZ,*STϩ̼,2005-05-13,0.7544,0.7544,0.7607,0.7125,0.7251,1701305,5951551.8,-0.0293,-3.8889,3.4982,0.9528,617780761.38,N/A,933582130.5,178549353,0,269821425,11.0114,0.8306,1.1392,44.638,
000511.SZ,*STϩ̼,2005-05-16,0.7251,0.7188,0.7188,0.6958,0.7062,1633160,5483719.4,-0.0189,-2.6012,3.3577,0.9147,601711319.61,N/A,909298202.25,178549353,0,269821425,10.725,0.809,1.1096,43.4769,
000511.SZ,*STϩ̼,2005-05-17,0.7062,0.702,0.7272,0.6999,0.7209,1153394,3943888.2,0.0147,2.0772,3.4194,0.646,614209774.32,N/A,928185702,178549353,0,269821425,10.9478,0.8258,1.1326,44.3799,
000511.SZ,*STϩ̼,2005-05-18,0.7209,0.7125,0.7272,0.702,0.7251,1054857,3601614.6,0.0042,0.5814,3.4143,0.5908,617780761.38,N/A,933582130.5,178549353,0,269821425,11.0114,0.8306,1.1392,44.638,
000511.SZ,*STϩ̼,2005-05-19,0.7251,0.7209,0.7377,0.7167,0.7335,1172630,4076280,0.0084,1.1561,3.4762,0.6568,624922735.5,N/A,944374987.5,178549353,0,269821425,11.1387,0.8402,1.1524,45.154,
000511.SZ,*STϩ̼,2005-05-20,0.7335,0.7314,0.744,0.7272,0.7335,1031846,3629696.6,0,0,3.5177,0.5779,624922735.5,N/A,944374987.5,178549353,0,269821425,11.1387,0.8402,1.1524,45.154,
000511.SZ,*STϩ̼,2005-05-23,0.7335,0.7335,0.7335,0.7041,0.7062,829400,2826103.8,-0.0272,-3.7143,3.4074,0.4645,601711319.61,N/A,909298202.25,178549353,0,269821425,10.725,0.809,1.1096,43.4769,
000511.SZ,*STϩ̼,2005-05-24,0.7062,0.7083,0.7293,0.702,0.7272,1006643,3452445.5,0.021,2.9674,3.4297,0.5638,619566254.91,N/A,936280344.75,178549353,0,269821425,11.0432,0.833,1.1425,44.767,
000511.SZ,*STϩ̼,2005-05-25,0.7272,0.723,0.7461,0.7167,0.7398,1615041,5670592.6,0.0126,1.7291,3.5111,0.9045,630279216.09,N/A,952469630.25,178549353,0,269821425,11.2342,0.8474,1.1623,45.541,
000511.SZ,*STϩ̼,2005-05-26,0.7398,0.7356,0.744,0.7188,0.723,915600,3197501.6,-0.0168,-2.2663,3.4922,0.5128,615995267.85,N/A,930883916.25,178549353,0,269821425,10.9796,0.8282,1.1359,44.5089,
000511.SZ,*STϩ̼,2005-05-27,0.723,0.7167,0.7398,0.7146,0.723,610768,2123347.4,0,0,3.4765,0.3421,615995267.85,N/A,930883916.25,178549353,0,269821425,10.9796,0.8282,1.1359,44.5089,
000511.SZ,*STϩ̼,2005-05-30,0.723,0.7251,0.7398,0.7188,0.7335,648106,2262575,0.0105,1.4493,3.4911,0.363,624922735.5,N/A,944374987.5,178549353,0,269821425,11.1387,0.8402,1.1524,45.154,
000511.SZ,*STϩ̼,2005-05-31,0.7335,0.7377,0.7419,0.7293,0.7377,1089047,3828428.1,0.0042,0.5714,3.5154,0.6099,628493722.56,N/A,949771416,178549353,0,269821425,11.2024,0.845,1.159,45.412,
000511.SZ,*STϩ̼,2005-06-01,0.7377,0.7398,0.7398,0.7146,0.723,762758,2631229.5,-0.0147,-1.9886,3.4496,0.4272,615995267.85,N/A,930883916.25,178549353,0,269821425,10.9796,0.8282,1.1359,44.5089,
000511.SZ,*STϩ̼,2005-06-02,0.723,0.7146,0.7293,0.7104,0.7146,904929,3091599.3,-0.0084,-1.1594,3.4164,0.5068,608853293.73,N/A,920091059.25,178549353,0,269821425,10.8523,0.8186,1.1228,43.9929,
000511.SZ,*STϩ̼,2005-06-03,0.7146,0.7125,0.7188,0.6979,0.7062,780830,2637972.6,-0.0084,-1.173,3.3784,0.4373,601711319.61,N/A,909298202.25,178549353,0,269821425,10.725,0.809,1.1096,43.4769,
000511.SZ,*STϩ̼,2005-06-06,0.7062,0.7041,0.7146,0.6895,0.7125,904858,3031162.1,0.0063,0.8902,3.3499,0.5068,607067800.2,N/A,917392845,178549353,0,269821425,10.8205,0.8162,1.1195,43.8639,
000511.SZ,*STϩ̼,2005-06-07,0.7125,0.7167,0.7377,0.7104,0.7314,2600688,9000596.8,0.0189,2.6471,3.4609,1.4566,623137241.97,N/A,941676773.25,178549353,0,269821425,11.1069,0.8378,1.1491,45.025,
000511.SZ,*STϩ̼,2005-06-08,0.7314,0.7502,0.8047,0.7461,0.8005,8586174,31940605.6,0.0692,9.4556,3.72,4.8089,682058528.46,N/A,1030717843.5,178549353,0,269821425,12.1571,0.917,1.2578,49.2824,
000511.SZ,*STϩ̼,2005-06-09,0.8005,0.7963,0.8173,0.7796,0.7963,5935206,22764917.6,-0.0042,-0.5236,3.8356,3.3241,678487541.4,N/A,1025321415,178549353,0,269821425,12.0935,0.9122,1.2512,49.0243,
000511.SZ,*STϩ̼,2005-06-10,0.7963,0.7963,0.7963,0.7712,0.7754,2965545,11069640.9,-0.021,-2.6316,3.7328,1.6609,660632606.1,N/A,998339272.5,178549353,0,269821425,11.7752,0.8882,1.2183,47.7342,
000511.SZ,*STϩ̼,2005-06-13,0.7754,0.7754,0.7838,0.7607,0.7796,1578565,5818926.1,0.0042,0.5405,3.6862,0.8841,664203593.16,N/A,1003735701,178549353,0,269821425,11.8389,0.893,1.2248,47.9923,
000511.SZ,*STϩ̼,2005-06-14,0.7796,0.7796,0.788,0.7544,0.7586,1273749,4705450.4,-0.021,-2.6882,3.6942,0.7134,646348657.86,N/A,976753558.5,178549353,0,269821425,11.5206,0.869,1.1919,46.7021,
000511.SZ,*STϩ̼,2005-06-15,0.7586,0.7544,0.7607,0.7335,0.7335,1687433,6001362.8,-0.0251,-3.3149,3.5565,0.9451,624922735.5,N/A,944374987.5,178549353,0,269821425,11.1387,0.8402,1.1524,45.154,
000511.SZ,*STϩ̼,2005-06-16,0.7335,0.7314,0.7398,0.7188,0.7377,1369929,4775313.4,0.0042,0.5714,3.4858,0.7673,628493722.56,N/A,949771416,178549353,0,269821425,11.2024,0.845,1.159,45.412,
000511.SZ,*STϩ̼,2005-06-17,0.7377,0.7481,0.7712,0.7461,0.7544,2403287,8688522.8,0.0168,2.2727,3.6153,1.346,642777670.8,N/A,971357130,178549353,0,269821425,11.457,0.8642,1.1853,46.4441,
000511.SZ,*STϩ̼,2005-06-20,0.7544,0.7544,0.7796,0.7481,0.7775,2456212,8968376.6,0.0231,3.0556,3.6513,1.3756,662418099.63,N/A,1001037486.75,178549353,0,269821425,11.807,0.8906,1.2215,47.8632,
000511.SZ,*STϩ̼,2005-06-21,0.7775,0.7712,0.7775,0.7565,0.7586,1308850,4777961.1,-0.0189,-2.4259,3.6505,0.733,646348657.86,N/A,976753558.5,178549353,0,269821425,11.5206,0.869,1.1919,46.7021,
000511.SZ,*STϩ̼,2005-06-22,0.7586,0.7523,0.7733,0.7523,0.7649,1082722,3937939.7,0.0063,0.8287,3.6371,0.6064,651705138.45,N/A,984848201.25,178549353,0,269821425,11.6161,0.8762,1.2018,47.0892,
000511.SZ,*STϩ̼,2005-06-23,0.7649,0.7628,0.7712,0.7523,0.7544,1083559,3944083.3,-0.0105,-1.3699,3.6399,0.6069,642777670.8,N/A,971357130,178549353,0,269821425,11.457,0.8642,1.1853,46.4441,
000511.SZ,*STϩ̼,2005-06-24,0.7544,0.7502,0.7586,0.7461,0.7565,717547,2575103.1,0.0021,0.2778,3.5888,0.4019,644563164.33,N/A,974055344.25,178549353,0,269821425,11.4888,0.8666,1.1886,46.5731,
000511.SZ,*STϩ̼,2005-06-27,0.7565,0.7565,0.7922,0.7565,0.7775,2806789,10447268.8,0.021,2.7701,3.7221,1.572,662418099.63,N/A,1001037486.75,178549353,0,269821425,11.807,0.8906,1.2215,47.8632,
000511.SZ,*STϩ̼,2005-06-28,0.7775,0.7733,0.7754,0.7586,0.7628,1295379,4732550.9,-0.0147,-1.8868,3.6534,0.7255,649919644.92,N/A,982149987,178549353,0,269821425,11.5843,0.8738,1.1985,46.9602,
000511.SZ,*STϩ̼,2005-06-29,0.7628,0.767,0.7901,0.7649,0.7859,3187580,11898505.4,0.0231,3.022,3.7328,1.7853,669560073.75,N/A,1011830343.75,178549353,0,269821425,11.9343,0.9002,1.2347,48.3793,
000511.SZ,*STϩ̼,2005-06-30,0.7859,0.7796,0.8005,0.7712,0.7733,3508650,13164144.8,-0.0126,-1.6,3.7519,1.9651,658847112.57,N/A,995641058.25,178549353,0,269821425,11.7434,0.8858,1.215,47.6052,
000511.SZ,*STϩ̼,2005-07-01,0.7733,0.767,0.7712,0.7188,0.723,2333101,8247707,-0.0503,-6.5041,3.5351,1.3067,615995267.85,N/A,930883916.25,178549353,0,269821425,10.9796,0.8282,1.1359,44.5089,
000511.SZ,*STϩ̼,2005-07-04,0.723,0.7146,0.7335,0.6979,0.7314,1222139,4135078.7,0.0084,1.1594,3.3835,0.6845,623137241.97,N/A,941676773.25,178549353,0,269821425,11.1069,0.8378,1.1491,45.025,
000511.SZ,*STϩ̼,2005-07-05,0.7314,0.7146,0.7335,0.7125,0.7146,911758,3142859.7,-0.0168,-2.2923,3.447,0.5106,608853293.73,N/A,920091059.25,178549353,0,269821425,10.8523,0.8186,1.1228,43.9929,
000511.SZ,*STϩ̼,2005-07-06,0.7146,0.7188,0.7272,0.7083,0.7209,785502,2694254.8,0.0063,0.8798,3.43,0.4399,614209774.32,N/A,928185702,178549353,0,269821425,10.9478,0.8258,1.1326,44.3799,
000511.SZ,*STϩ̼,2005-07-07,0.7209,0.7209,0.7356,0.7167,0.7314,956851,3325044.4,0.0105,1.4535,3.475,0.5359,623137241.97,N/A,941676773.25,178549353,0,269821425,11.1069,0.8378,1.1491,45.025,
000511.SZ,*STϩ̼,2005-07-08,0.7314,0.7314,0.7314,0.6999,0.7041,897967,3041829.4,-0.0272,-3.7249,3.3875,0.5029,599925826.08,N/A,906599988,178549353,0,269821425,10.6932,0.8066,1.1063,43.3478,
000511.SZ,*STϩ̼,2005-07-11,0.7041,0.7125,0.7293,0.6958,0.6979,744520,2527551.6,-0.0063,-0.8929,3.3949,0.417,594569345.49,N/A,898505345.25,178549353,0,269821425,10.5977,0.7994,1.0964,42.9608,
000511.SZ,*STϩ̼,2005-07-12,0.6979,0.6979,0.7272,0.6916,0.723,1107470,3761624.8,0.0251,3.6036,3.3966,0.6203,615995267.85,N/A,930883916.25,178549353,0,269821425,10.9796,0.8282,1.1359,44.5089,
000511.SZ,*STϩ̼,2005-07-13,0.723,0.723,0.723,0.7041,0.7083,1097611,3717897,-0.0147,-2.029,3.3873,0.6147,603496813.14,N/A,911996416.5,178549353,0,269821425,10.7568,0.8114,1.1129,43.6059,
000511.SZ,*STϩ̼,2005-07-14,0.7083,0.7041,0.7167,0.702,0.7083,669054,2257479,0,0,3.3741,0.3747,603496813.14,N/A,911996416.5,178549353,0,269821425,10.7568,0.8114,1.1129,43.6059,
000511.SZ,*STϩ̼,2005-07-15,0.7083,0.7125,0.7167,0.6371,0.6413,3473767,10909886.2,-0.0671,-9.4675,3.1406,1.9456,546361020.18,N/A,825653560.5,178549353,0,269821425,9.7384,0.7346,1.0075,39.4775,
000511.SZ,*STϩ̼,2005-07-18,0.6413,0.6371,0.658,0.6287,0.6559,2300783,7126620.4,0.0147,2.2876,3.0975,1.2886,558859474.89,N/A,844541060.25,178549353,0,269821425,9.9612,0.7514,1.0306,40.3806,
000511.SZ,*STϩ̼,2005-07-19,0.6559,0.6559,0.7209,0.6538,0.7209,10269992,34636861.4,0.065,9.9042,3.3726,5.7519,614209774.32,N/A,928185702,178549353,0,269821425,10.9478,0.8258,1.1326,44.3799,
000511.SZ,*STϩ̼,2005-07-20,0.7209,0.7167,0.7272,0.6958,0.7188,8225602,27720640.5,-0.0021,-0.2907,3.37,4.6069,612424280.79,N/A,925487487.75,178549353,0,269821425,10.9159,0.8234,1.1294,44.2509,
000511.SZ,*STϩ̼,2005-07-21,0.7188,0.7125,0.7146,0.6853,0.6937,3749177,12508228.4,-0.0251,-3.4985,3.3363,2.0998,590998358.43,N/A,893108916.75,178549353,0,269821425,10.534,0.7946,1.0898,42.7028,
000511.SZ,*STϩ̼,2005-07-22,0.6937,0.7104,0.7628,0.6999,0.7314,9488753,32986313.6,0.0377,5.4381,3.4764,5.3144,623137241.97,N/A,941676773.25,178549353,0,269821425,11.1069,0.8378,1.1491,45.025,
000511.SZ,*STϩ̼,2005-07-25,0.7314,0.7314,0.7565,0.7251,0.7419,6077353,21526740.6,0.0105,1.4327,3.5421,3.4037,632064709.62,N/A,955167844.5,178549353,0,269821425,11.266,0.8498,1.1656,45.67,
