����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
300254.SZ,ǪԴҽҩ,2013-12-30,11.2003,11.2003,11.2003,11.2003,11.2003,N/A,N/A,0,0,N/A,N/A,457314000,N/A,1810314000,33800000,0,133800000,70.1644,3.0361,5.0078,-19.5628,
300254.SZ,ǪԴҽҩ,2013-12-31,11.2003,11.2003,11.2003,11.2003,11.2003,N/A,N/A,0,0,N/A,N/A,457314000,N/A,1810314000,33800000,0,133800000,70.1644,3.0361,5.0078,-19.5628,
300254.SZ,ǪԴҽҩ,2014-01-02,11.2003,11.2003,11.2003,11.2003,11.2003,N/A,N/A,0,0,N/A,N/A,457314000,N/A,1810314000,33800000,0,133800000,66.7706,2.9677,3.5254,-9.4486,
300254.SZ,ǪԴҽҩ,2014-01-03,11.2003,11.2003,11.2003,11.2003,11.2003,N/A,N/A,0,0,N/A,N/A,457314000,N/A,1810314000,33800000,0,133800000,66.7706,2.9677,3.5254,-9.4486,
300254.SZ,ǪԴҽҩ,2014-01-06,11.2003,11.2003,11.2003,11.2003,11.2003,N/A,N/A,0,0,N/A,N/A,457314000,N/A,1810314000,33800000,0,133800000,66.7706,2.9677,3.5254,-9.4486,
300254.SZ,ǪԴҽҩ,2014-01-07,11.2003,11.2003,11.2003,11.2003,11.2003,N/A,N/A,0,0,N/A,N/A,457314000,N/A,1810314000,33800000,0,133800000,66.7706,2.9677,3.5254,-9.4486,
300254.SZ,ǪԴҽҩ,2014-01-08,11.2003,11.2003,11.2003,11.2003,11.2003,N/A,N/A,0,0,N/A,N/A,457314000,N/A,1810314000,33800000,0,133800000,66.7706,2.9677,3.5254,-9.4486,
300254.SZ,ǪԴҽҩ,2014-01-09,11.2003,11.2003,11.2003,11.2003,11.2003,N/A,N/A,0,0,N/A,N/A,457314000,N/A,1810314000,33800000,0,133800000,66.7706,2.9677,3.5254,-9.4486,
300254.SZ,ǪԴҽҩ,2014-01-10,11.2003,11.2003,11.2003,11.2003,11.2003,N/A,N/A,0,0,N/A,N/A,457314000,N/A,1810314000,33800000,0,133800000,66.7706,2.9677,3.5254,-9.4486,
300254.SZ,ǪԴҽҩ,2014-01-13,11.2003,11.2003,11.2003,11.2003,11.2003,N/A,N/A,0,0,N/A,N/A,457314000,N/A,1810314000,33800000,0,133800000,66.7706,2.9677,3.5254,-9.4486,
300254.SZ,ǪԴҽҩ,2014-01-14,11.2003,11.2003,11.2003,11.2003,11.2003,N/A,N/A,0,0,N/A,N/A,457314000,N/A,1810314000,33800000,0,133800000,66.7706,2.9677,3.5254,-9.4486,
300254.SZ,ǪԴҽҩ,2014-01-15,11.2003,11.2003,11.2003,11.2003,11.2003,N/A,N/A,0,0,N/A,N/A,457314000,N/A,1810314000,33800000,0,133800000,66.7706,2.9677,3.5254,-9.4486,
300254.SZ,ǪԴҽҩ,2014-01-16,11.2003,12.3178,12.3178,11.5231,11.8128,4203457,59950434.4,0.6126,5.4693,14.2622,12.4363,482326000,N/A,1909326000,33800000,0,133800000,70.4225,3.13,3.7182,-9.9654,
300254.SZ,ǪԴҽҩ,2014-01-17,11.8128,11.7052,12.6324,11.6307,12.5827,3622534,53919276,0.7699,6.5172,14.8844,10.7176,513760000,N/A,2033760000,33800000,0,133800000,75.0121,3.334,3.9605,-10.6148,
300254.SZ,ǪԴҽҩ,2014-01-20,12.5827,12.4171,12.5579,12.0943,12.4089,1893174,28120157,-0.1738,-1.3816,14.8534,5.6011,506662000,N/A,2005662000,33800000,0,133800000,73.9757,3.288,3.9058,-10.4682,
300254.SZ,ǪԴҽҩ,2014-01-21,12.4089,12.4171,12.4834,12.2599,12.4171,1120296,16748552.2,0.0083,0.0667,14.9501,3.3145,507000000,N/A,2007000000,33800000,0,133800000,74.0251,3.2902,3.9084,-10.4752,
300254.SZ,ǪԴҽҩ,2014-01-22,12.4171,12.4751,12.6655,12.3509,12.6158,2043326,30854237,0.1987,1.6,15.1,6.0453,515112000,N/A,2039112000,33800000,0,133800000,75.2095,3.3428,3.9709,-10.6428,
300254.SZ,ǪԴҽҩ,2014-01-23,12.6158,12.5413,12.8973,12.442,12.6655,2223717,34029231.9,0.0497,0.3937,15.3029,6.579,517140000,N/A,2047140000,33800000,0,133800000,75.5056,3.356,3.9866,-10.6847,
300254.SZ,ǪԴҽҩ,2014-01-24,12.6655,12.7069,13.4105,12.4171,13.2284,4104494,63949613.9,0.5629,4.4444,15.5804,12.1435,540124000,N/A,2138124000,33800000,0,133800000,78.8614,3.5051,4.1637,-11.1595,
300254.SZ,ǪԴҽҩ,2014-01-27,13.2284,13.1622,14.0231,13.1622,13.7003,3770210,62572027.4,0.4719,3.567,16.5964,11.1545,559390000,N/A,2214390000,33800000,0,133800000,81.6743,3.6301,4.3123,-11.5576,
300254.SZ,ǪԴҽҩ,2014-01-28,13.7003,13.8244,14.0314,13.4933,13.5761,2210910,36758005.5,-0.1242,-0.9063,16.6257,6.5412,554320000,N/A,2194320000,33800000,0,133800000,80.9341,3.5972,4.2732,-11.4528,
300254.SZ,ǪԴҽҩ,2014-01-29,13.5761,13.6837,13.9652,13.4022,13.6754,1466778,24158253.2,0.0993,0.7317,16.4703,4.3396,558376000,N/A,2210376000,33800000,0,133800000,81.5263,3.6236,4.3044,-11.5366,
300254.SZ,ǪԴҽҩ,2014-01-30,13.6754,13.5926,13.8741,13.5099,13.543,1030252,16997833.4,-0.1324,-0.9685,16.4987,3.0481,552968000,N/A,2188968000,33800000,0,133800000,80.7367,3.5885,4.2628,-11.4249,
300254.SZ,ǪԴҽҩ,2014-02-07,13.543,13.3774,13.9817,13.3774,13.9652,1645462,27232320.3,0.4222,3.1174,16.55,4.8682,570206000,N/A,2257206000,33800000,0,133800000,83.2535,3.7003,4.3956,-11.7811,
300254.SZ,ǪԴҽҩ,2014-02-10,13.9652,14.3542,15.3642,14.3542,15.3642,1685323,31051916.1,1.399,10.0178,18.4249,4.9862,627328000,N/A,2483328000,33800000,0,133800000,91.5937,4.071,4.836,-12.9613,
300254.SZ,ǪԴҽҩ,2014-02-11,15.3642,16.2251,16.5562,15.6456,15.7284,4119232,80261410.1,0.3642,2.3707,19.4846,12.1871,642200000,N/A,2542200000,33800000,0,133800000,93.7651,4.1675,4.9506,-13.2685,
300254.SZ,ǪԴҽҩ,2014-02-12,15.7284,15.9022,16.7135,15.8857,16.3079,3010349,59582877.6,0.5795,3.6842,19.7927,8.9064,665860000,N/A,2635860000,33800000,0,133800000,97.2196,4.3211,5.133,-13.7574,
300254.SZ,ǪԴҽҩ,2014-02-13,16.3079,16.0264,16.4982,15.8112,15.8112,1959009,38252389.5,-0.4967,-3.0457,19.5264,5.7959,645580000,N/A,2555580000,33800000,0,133800000,94.2586,4.1895,4.9767,-13.3384,
300254.SZ,ǪԴҽҩ,2014-02-14,15.8112,15.9767,16.432,15.7615,16.3244,1978427,38357942.4,0.5132,3.2461,19.3881,5.8533,666536000,N/A,2638536000,33800000,0,133800000,97.3183,4.3255,5.1382,-13.7713,
300254.SZ,ǪԴҽҩ,2014-02-17,16.3244,16.581,17.8807,16.3161,17.6241,2113977,43267760.3,1.2997,7.9615,20.4675,6.2544,719602000,N/A,2848602000,33800000,0,133800000,105.0662,4.6698,5.5473,-14.8677,
300254.SZ,ǪԴҽҩ,2014-02-18,17.6241,17.384,18.6092,17.3592,17.9221,2273197,49238216.4,0.298,1.6909,21.6603,6.7254,731770000,N/A,2896770000,33800000,0,133800000,106.8428,4.7488,5.6411,-15.1191,
300254.SZ,ǪԴҽҩ,2014-02-19,17.9221,17.8062,18.841,17.7151,18.6174,2151328,47971747.4,0.6954,3.8799,22.2987,6.3649,760162000,N/A,3009162000,33800000,0,133800000,110.9882,4.933,5.86,-15.7058,
300254.SZ,ǪԴҽҩ,2014-02-20,18.6174,18.7085,18.7913,17.8807,18.3774,1983763,43771176.6,-0.2401,-1.2895,22.0647,5.8691,750360000,N/A,2970360000,33800000,0,133800000,109.5571,4.8694,5.7844,-15.5032,
300254.SZ,ǪԴҽҩ,2014-02-21,18.3774,18.2284,19.6025,18.2201,19.4866,3141316,72677698.8,1.1093,6.036,23.1361,9.2938,795652000,N/A,3149652000,33800000,0,133800000,116.17,5.1633,6.1336,-16.439,
300254.SZ,ǪԴҽҩ,2014-02-24,19.4866,19.7019,21.432,19.6025,21.432,2558083,64518094.3,1.9454,9.983,25.2213,7.5683,875082000,N/A,3464082000,33800000,0,133800000,127.7673,5.6788,6.7459,-18.0801,
300254.SZ,ǪԴҽҩ,2014-02-25,21.432,22.1025,23.576,20.1323,21.6555,5530524,147428984.6,0.2235,1.0429,26.6573,16.3625,884208000,N/A,3500208000,33800000,0,133800000,129.0997,5.738,6.8162,-18.2687,
300254.SZ,ǪԴҽҩ,2014-02-26,21.6555,20.778,22.326,19.7019,21.8873,3680712,93016480.9,0.2318,1.0703,25.2713,10.8897,893672000,N/A,3537672000,33800000,0,133800000,130.4815,5.7994,6.8892,-18.4642,
300254.SZ,ǪԴҽҩ,2014-02-27,21.8873,21.5479,22.326,19.7019,19.7019,2612929,65452382.7,-2.1854,-9.9849,25.0494,7.7306,804440000,N/A,3184440000,33800000,0,133800000,117.4531,5.2204,6.2013,-16.6206,
300254.SZ,ǪԴҽҩ,2014-02-28,19.7019,19.3376,19.3376,17.7317,18.3194,3093061,68029110,-1.3824,-7.0168,21.9941,9.1511,747994000,N/A,2960994000,33800000,0,133800000,109.2116,4.8541,5.7662,-15.4544,
300254.SZ,ǪԴҽҩ,2014-03-03,18.3194,18.1208,18.6671,17.5496,18.5181,1631908,35887767.5,0.1987,1.0845,21.9913,4.8281,756106000,N/A,2993106000,33800000,0,133800000,110.396,4.9067,5.8287,-15.622,
300254.SZ,ǪԴҽҩ,2014-03-04,18.5181,18.485,18.7416,17.8393,18.2615,1738144,38252766.5,-0.2566,-1.3858,22.0078,5.1424,745628000,N/A,2951628000,33800000,0,133800000,108.8662,4.8387,5.7479,-15.4055,
300254.SZ,ǪԴҽҩ,2014-03-05,18.2615,18.278,18.6257,17.8972,18.4353,1343654,29677172,0.1738,0.9519,22.0869,3.9753,752726000,N/A,2979726000,33800000,0,133800000,109.9025,4.8848,5.8027,-15.5521,
300254.SZ,ǪԴҽҩ,2014-03-06,18.4353,18.4188,18.4353,17.889,18.0876,1135060,24808830.4,-0.3477,-1.8859,21.8568,3.3582,738530000,N/A,2923530000,33800000,0,133800000,107.8298,4.7927,5.6932,-15.2588,
300254.SZ,ǪԴҽҩ,2014-03-07,18.0876,17.9386,18.5347,17.2929,18.4353,2213966,48174063.6,0.3477,1.9222,21.7592,6.5502,752726000,N/A,2979726000,33800000,0,133800000,109.9025,4.8848,5.8027,-15.5521,
300254.SZ,ǪԴҽҩ,2014-03-10,18.4353,18.0959,18.1704,16.5893,16.5893,2185485,45141070.4,-1.846,-10.0135,20.6549,6.4659,677352000,N/A,2681352000,33800000,0,133800000,98.8975,4.3956,5.2216,-13.9948,
300254.SZ,ǪԴҽҩ,2014-03-11,16.5893,16.6886,16.6886,15.9519,16.192,1143741,22487268.7,-0.3973,-2.3952,19.6612,3.3838,661128000,N/A,2617128000,33800000,0,133800000,96.5287,4.2904,5.0965,-13.6596,
300254.SZ,ǪԴҽҩ,2014-03-12,16.192,16.283,16.5314,15.5214,15.985,995029,19310769.6,-0.207,-1.2781,19.4072,2.9439,652678000,N/A,2583678000,33800000,0,133800000,95.2949,4.2355,5.0314,-13.485,
300254.SZ,ǪԴҽҩ,2014-03-13,15.985,16.1257,16.3906,15.7367,16.3658,910182,17764544.1,0.3808,2.3822,19.5176,2.6928,668226000,N/A,2645226000,33800000,0,133800000,97.565,4.3364,5.1513,-13.8063,
300254.SZ,ǪԴҽҩ,2014-03-14,16.3658,16.2002,16.4072,15.8939,16.0595,699102,13644181.4,-0.3063,-1.8715,19.5167,2.0683,655720000,N/A,2595720000,33800000,0,133800000,95.7391,4.2553,5.0549,-13.5479,
300254.SZ,ǪԴҽҩ,2014-03-17,16.0595,16.0678,16.9701,16.0678,16.9618,1131164,22700556.8,0.9023,5.6186,20.0683,3.3466,692562000,N/A,2741562000,33800000,0,133800000,101.1182,4.4944,5.3389,-14.3091,
300254.SZ,ǪԴҽҩ,2014-03-18,16.9618,16.9287,17.7731,16.6804,17.7648,1738144,36565537.3,0.803,4.734,21.0371,5.1424,725348000,N/A,2871348000,33800000,0,133800000,105.9052,4.7071,5.5916,-14.9865,
300254.SZ,ǪԴҽҩ,2014-03-19,17.7648,17.7648,17.889,17.3923,17.8476,1084565,23158224.1,0.0828,0.466,21.3525,3.2088,728728000,N/A,2884728000,33800000,0,133800000,106.3987,4.729,5.6177,-15.0563,
300254.SZ,ǪԴҽҩ,2014-03-20,17.8476,17.8476,18.336,17.3923,17.4585,1730282,37475423.8,-0.3891,-2.18,21.6586,5.1192,712842000,N/A,2821842000,33800000,0,133800000,104.0792,4.626,5.4952,-14.7281,
300254.SZ,ǪԴҽҩ,2014-03-21,17.4585,17.2184,17.5082,16.4734,17.2433,1332758,27240199.7,-0.2152,-1.2328,20.439,3.9431,704054000,N/A,2787054000,33800000,0,133800000,102.7961,4.5689,5.4275,-14.5465,
300254.SZ,ǪԴҽҩ,2014-03-24,17.2433,17.3757,17.3757,16.3989,16.6638,1182514,24070854.7,-0.5795,-3.3605,20.3557,3.4986,680394000,N/A,2693394000,33800000,0,133800000,99.3416,4.4154,5.2451,-14.0577,
300254.SZ,ǪԴҽҩ,2014-03-25,16.6638,16.6804,17.3426,16.4982,17.2847,1844900,37904174.3,0.6209,3.7258,20.5454,5.4583,705744000,N/A,2793744000,33800000,0,133800000,103.0429,4.5799,5.4405,-14.5814,
300254.SZ,ǪԴҽҩ,2014-03-26,17.2847,17.2847,18.3774,17.2847,18.2118,1720407,37567448.2,0.9271,5.364,21.8364,5.09,743600000,N/A,2943600000,33800000,0,133800000,108.5701,4.8256,5.7323,-15.3636,
300254.SZ,ǪԴҽҩ,2014-03-27,18.2118,18.2532,19.3045,17.9635,18.2118,2298574,51466548.7,0,0,22.3906,6.8005,743600000,N/A,2943600000,33800000,0,133800000,108.5701,4.8256,5.7323,-15.3636,
300254.SZ,ǪԴҽҩ,2014-03-28,18.2118,18.0463,18.5512,16.8542,17.3757,1707501,36178712.7,-0.8361,-4.5909,21.1881,5.0518,709462000,N/A,2808462000,33800000,0,133800000,103.5857,4.604,5.4691,-14.6582,
300254.SZ,ǪԴҽҩ,2014-03-31,17.3757,17.3675,18.485,17.1357,17.9552,1489626,32091930.9,0.5795,3.3349,21.5436,4.4072,733122000,N/A,2902122000,33800000,0,133800000,107.0402,4.7576,5.6515,-15.1471,
300254.SZ,ǪԴҽҩ,2014-04-01,17.9552,17.9552,18.4022,17.7151,18.4022,1437907,31541021.4,0.447,2.4896,21.9354,4.2542,751374000,N/A,2974374000,33800000,0,133800000,109.7051,4.876,5.7922,-15.5242,
300254.SZ,ǪԴҽҩ,2014-04-02,18.4022,18.7333,19.2135,17.384,18.1704,1899466,42904056.8,-0.2318,-1.2596,22.5874,5.6197,741910000,N/A,2936910000,33800000,0,133800000,108.3233,4.8146,5.7193,-15.3286,
300254.SZ,ǪԴҽҩ,2014-04-03,18.1704,18.2118,18.5843,18.0049,18.5512,1361926,30204745.9,0.3808,2.0957,22.178,4.0294,757458000,N/A,2998458000,33800000,0,133800000,110.5934,4.9155,5.8391,-15.6499,
300254.SZ,ǪԴҽҩ,2014-04-04,18.5512,18.8327,19.1307,18.5015,19.1307,1371706,31256972.8,0.5795,3.1236,22.7869,4.0583,781118000,N/A,3092118000,33800000,0,133800000,114.0479,5.069,6.0215,-16.1387,
300254.SZ,ǪԴҽҩ,2014-04-08,19.1307,19.1224,19.1224,18.3112,18.6754,1020326,23099293.3,-0.4553,-2.3799,22.6391,3.0187,762528000,N/A,3018528000,33800000,0,133800000,111.3337,4.9484,5.8782,-15.7546,
300254.SZ,ǪԴҽҩ,2014-04-09,18.6754,18.7913,20.1572,18.6754,19.7681,1826858,43032392.6,1.0927,5.8511,23.5554,5.4049,807144000,N/A,3195144000,33800000,0,133800000,117.8479,5.2379,6.2222,-16.6765,
300254.SZ,ǪԴҽҩ,2014-04-10,19.7681,20.1158,20.1158,19.4701,19.6025,1382875,32979083.1,-0.1656,-0.8375,23.8482,4.0913,800384000,N/A,3168384000,33800000,0,133800000,116.8609,5.1941,6.17,-16.5368,
300254.SZ,ǪԴҽҩ,2014-04-11,19.6025,19.6025,19.9171,19.0396,19.7267,1128784,26688050.6,0.1242,0.6334,23.6432,3.3396,805454000,N/A,3188454000,33800000,0,133800000,117.6011,5.227,6.2091,-16.6415,
300254.SZ,ǪԴҽҩ,2014-04-14,19.7267,19.8343,20.1158,19.5198,19.8178,886672,21225976.5,0.0911,0.4616,23.9389,2.6233,809172000,N/A,3203172000,33800000,0,133800000,118.144,5.2511,6.2378,-16.7184,
300254.SZ,ǪԴҽҩ,2014-04-15,19.8178,19.9916,20.0082,18.8741,19.0313,1378841,32043666.1,-0.7864,-3.9683,23.2396,4.0794,777062000,N/A,3076062000,33800000,0,133800000,113.4557,5.0427,5.9903,-16.0549,
300254.SZ,ǪԴҽҩ,2014-04-16,19.0313,19.2052,19.2052,18.0049,18.0545,1038575,23167625.9,-0.9768,-5.1327,22.3071,3.0727,737178000,N/A,2918178000,33800000,0,133800000,107.6324,4.7839,5.6828,-15.2309,
300254.SZ,ǪԴҽҩ,2014-04-17,18.0545,18.0545,18.1704,17.6323,17.8227,1015027,21928704.8,-0.2318,-1.2838,21.6041,3.003,727714000,N/A,2880714000,33800000,0,133800000,106.2506,4.7225,5.6098,-15.0353,
300254.SZ,ǪԴҽҩ,2014-04-18,17.8227,17.831,17.889,17.4833,17.6406,598667,12764961.3,-0.1821,-1.0218,21.3223,1.7712,720278000,N/A,2851278000,33800000,0,133800000,105.1649,4.6742,5.5525,-14.8817,
300254.SZ,ǪԴҽҩ,2014-04-21,17.6406,17.2267,17.9386,17.2267,17.6241,747947,16024055.7,-0.0166,-0.0939,21.4241,2.2129,719602000,N/A,2848602000,33800000,0,133800000,105.0662,4.6698,5.5473,-14.8677,
300254.SZ,ǪԴҽҩ,2014-04-22,17.6241,17.4916,17.7565,16.1506,16.6804,1340378,27324149.3,-0.9437,-5.3546,20.3854,3.9656,681070000,N/A,2696070000,33800000,0,133800000,99.4403,4.4198,5.2503,-14.0716,
300254.SZ,ǪԴҽҩ,2014-04-23,16.6804,16.7218,16.8708,16.4072,16.4734,593878,11935470.3,-0.207,-1.2407,20.0975,1.757,672620000,N/A,2662620000,33800000,0,133800000,98.2066,4.3649,5.1851,-13.897,
300254.SZ,ǪԴҽҩ,2014-04-24,16.4734,16.5148,17.2681,16.3079,16.788,1780308,35737713.7,0.3146,1.9095,20.0739,5.2672,685464000,N/A,2713464000,33800000,0,133800000,100.0819,4.4483,5.2841,-14.1624,
300254.SZ,ǪԴҽҩ,2014-04-25,16.788,16.788,16.9784,16.3824,16.3824,880030,17692154.1,-0.4056,-2.4162,20.104,2.6036,668902000,N/A,2647902000,33800000,0,133800000,97.6637,4.3408,5.1565,-13.8202,
300254.SZ,ǪԴҽҩ,2014-04-28,16.3824,16.432,16.432,14.7433,14.7433,1183246,21620384.4,-1.6391,-10.0051,18.2721,3.5007,601978000,N/A,2382978000,33800000,0,133800000,87.8924,3.9065,4.6406,-12.4375,
300254.SZ,ǪԴҽҩ,2014-04-29,14.7433,14.6108,14.735,13.9155,14.6274,1096822,19078748.1,-0.1159,-0.7861,17.3946,3.245,597246000,N/A,2364246000,33800000,0,133800000,87.2015,3.8758,4.6041,-12.3397,
300254.SZ,ǪԴҽҩ,2014-04-30,14.6274,14.5695,15.2731,14.5695,15.0744,731542,13261077.1,0.447,3.056,18.1276,2.1643,615498000,N/A,2436498000,33800000,0,133800000,89.8664,3.9942,4.7448,-12.7168,
300254.SZ,ǪԴҽҩ,2014-05-05,15.0744,15.1903,15.2648,14.9006,15.2234,512863,9363867,0.149,0.9885,18.258,1.5173,621582000,N/A,2460582000,33800000,0,133800000,90.7547,4.0337,4.7917,-12.8425,
300254.SZ,ǪԴҽҩ,2014-05-06,15.2234,15.2731,15.8939,15.091,15.8939,778175,14669691.8,0.6705,4.4046,18.8514,2.3023,648960000,N/A,2568960000,33800000,0,133800000,94.7521,4.2114,5.0027,-13.4082,
300254.SZ,ǪԴҽҩ,2014-05-07,15.8939,15.7615,15.8774,15.2151,15.2151,577550,10806756.5,-0.6788,-4.2708,18.7114,1.7087,621244000,N/A,2459244000,33800000,0,133800000,90.7054,4.0315,4.7891,-12.8356,
300254.SZ,ǪԴҽҩ,2014-05-08,15.2151,15.1489,15.4221,14.7516,14.9006,549655,10043419.3,-0.3146,-2.0675,18.2722,1.6262,608400000,N/A,2408400000,33800000,0,133800000,88.8301,3.9482,4.6901,-12.5702,
300254.SZ,ǪԴҽҩ,2014-05-09,14.9006,14.9502,15.0993,14.4784,14.9171,512584,9159477.2,0.0166,0.1111,17.8692,1.5165,609076000,N/A,2411076000,33800000,0,133800000,88.9288,3.9526,4.6953,-12.5842,
300254.SZ,ǪԴҽҩ,2014-05-12,14.9171,14.9171,15.3559,14.8178,15.2648,332094,6066736.3,0.3477,2.3307,18.2681,0.9825,623272000,N/A,2467272000,33800000,0,133800000,91.0015,4.0447,4.8047,-12.8775,
300254.SZ,ǪԴҽҩ,2014-05-13,15.2648,15.1903,15.5628,15.1903,15.3145,319134,5918175.3,0.0497,0.3254,18.5445,0.9442,625300000,N/A,2475300000,33800000,0,133800000,91.2976,4.0579,4.8203,-12.9194,
300254.SZ,ǪԴҽҩ,2014-05-14,15.3145,15.3228,15.5628,15.3145,15.5297,316258,5916697.3,0.2152,1.4054,18.7085,0.9357,634088000,N/A,2510088000,33800000,0,133800000,92.5807,4.1149,4.8881,-13.1009,
300254.SZ,ǪԴҽҩ,2014-05-15,15.5297,15.3393,15.4966,14.5198,14.5281,707720,12784215.7,-1.0016,-6.4499,18.0639,2.0938,593190000,N/A,2348190000,33800000,0,133800000,86.6093,3.8495,4.5728,-12.2559,
300254.SZ,ǪԴҽҩ,2014-05-16,14.5281,14.4949,14.6191,14.0231,14.2301,450832,7752523.7,-0.298,-2.0513,17.196,1.3338,581022000,N/A,2300022000,33800000,0,133800000,84.8327,3.7705,4.479,-12.0045,
300254.SZ,ǪԴҽҩ,2014-05-19,14.2301,14.2797,14.4536,14.1059,14.3708,263191,4553097.1,0.1407,0.9889,17.2996,0.7787,586768000,N/A,2322768000,33800000,0,133800000,85.6717,3.8078,4.5233,-12.1233,
300254.SZ,ǪԴҽҩ,2014-05-20,14.3708,14.4867,14.8592,14.4867,14.5695,322278,5707267.8,0.1987,1.3825,17.7091,0.9535,594880000,N/A,2354880000,33800000,0,133800000,86.8561,3.8604,4.5858,-12.2909,
300254.SZ,ǪԴҽҩ,2014-05-21,14.5695,14.4867,14.793,14.4867,14.735,254698,4509130.8,0.1656,1.1364,17.7038,0.7535,601640000,N/A,2381640000,33800000,0,133800000,87.8431,3.9043,4.638,-12.4305,
300254.SZ,ǪԴҽҩ,2014-05-22,14.735,14.8178,15.1903,14.7019,15.0661,565813,10268300.2,0.3311,2.2472,18.1479,1.674,615160000,N/A,2435160000,33800000,0,133800000,89.8171,3.9921,4.7422,-12.7099,
300254.SZ,ǪԴҽҩ,2014-05-23,15.0661,15.1075,15.2317,14.8261,15.182,333499,6058061.7,0.1159,0.7692,18.1652,0.9867,619892000,N/A,2453892000,33800000,0,133800000,90.508,4.0228,4.7787,-12.8076,
300254.SZ,ǪԴҽҩ,2014-05-26,15.182,15.2648,15.5545,15.2648,15.5049,610826,11401518.2,0.3228,2.1265,18.6657,1.8072,633074000,N/A,2506074000,33800000,0,133800000,92.4326,4.1083,4.8803,-13.08,
300254.SZ,ǪԴҽҩ,2014-05-27,15.5049,15.7296,15.7296,15.1553,15.1553,560805,10334323.8,-0.3495,-2.2544,18.4277,1.6592,615498000,N/A,2436498000,33800000,0,133800000,89.8664,3.9942,4.7448,-12.7168,
300254.SZ,ǪԴҽҩ,2014-05-28,15.1553,15.172,15.6297,15.1054,15.5881,611406,11308013,0.4328,2.8556,18.4951,1.8089,633074000,N/A,2506074000,33800000,0,133800000,92.4326,4.1083,4.8803,-13.08,
300254.SZ,ǪԴҽҩ,2014-05-29,15.5881,15.5298,15.8461,15.2719,15.4133,650056,12189535.7,-0.1748,-1.1212,18.7515,1.9232,625976000,N/A,2477976000,33800000,0,133800000,91.3963,4.0622,4.8256,-12.9333,
300254.SZ,ǪԴҽҩ,2014-05-30,15.4133,15.3301,15.4633,15.1637,15.2136,451278,8296446.5,-0.1997,-1.2959,18.3843,1.3351,617864000,N/A,2445864000,33800000,0,133800000,90.2119,4.0096,4.763,-12.7657,
300254.SZ,ǪԴҽҩ,2014-06-03,15.2136,15.2136,15.5215,15.1886,15.3551,360199,6636065.5,0.1415,0.93,18.4233,1.0657,623610000,N/A,2468610000,33800000,0,133800000,91.0508,4.0469,4.8073,-12.8844,
300254.SZ,ǪԴҽҩ,2014-06-04,15.3551,15.3551,15.3551,14.7808,14.8224,444536,8000612.3,-0.5326,-3.4688,17.9977,1.3152,601978000,N/A,2382978000,33800000,0,133800000,87.8924,3.9065,4.6406,-12.4375,
300254.SZ,ǪԴҽҩ,2014-06-05,14.8224,14.7309,14.9722,14.6477,14.9722,466555,8335141.6,0.1498,1.0107,17.8653,1.3803,608062000,N/A,2407062000,33800000,0,133800000,88.7807,3.946,4.6875,-12.5632,
300254.SZ,ǪԴҽҩ,2014-06-06,14.9722,14.9722,15.0471,14.6477,14.7475,450114,8023113,-0.2247,-1.5008,17.8246,1.3317,598936000,N/A,2370936000,33800000,0,133800000,87.4483,3.8868,4.6171,-12.3747,
300254.SZ,ǪԴҽҩ,2014-06-09,14.7475,14.6893,14.9223,14.5644,14.5977,429747,7611585.6,-0.1498,-1.0158,17.7118,1.2714,592852000,N/A,2346852000,33800000,0,133800000,86.56,3.8473,4.5702,-12.249,
300254.SZ,ǪԴҽҩ,2014-06-10,14.5977,14.4895,15.3135,14.4895,15.2136,700185,12585169.2,0.6159,4.2189,17.9741,2.0716,617864000,N/A,2445864000,33800000,0,133800000,90.2119,4.0096,4.763,-12.7657,
300254.SZ,ǪԴҽҩ,2014-06-11,15.2136,15.1553,15.3884,15.0804,15.2802,511876,9368376.8,0.0666,0.4376,18.302,1.5144,620568000,N/A,2456568000,33800000,0,133800000,90.6067,4.0271,4.7839,-12.8216,
300254.SZ,ǪԴҽҩ,2014-06-12,15.2802,15.2802,15.4133,15.172,15.1886,476693,8745193.7,-0.0915,-0.5991,18.3455,1.4103,616850000,N/A,2441850000,33800000,0,133800000,90.0638,4.003,4.7552,-12.7448,
300254.SZ,ǪԴҽҩ,2014-06-13,15.1886,15.172,15.6048,15.172,15.5964,702608,13051255,0.4078,2.6849,18.5754,2.0787,633412000,N/A,2507412000,33800000,0,133800000,92.482,4.1105,4.8829,-13.087,
300254.SZ,ǪԴҽҩ,2014-06-16,15.5964,15.6464,16.3038,15.6464,15.9377,1126632,21781170.6,0.3412,2.1878,19.333,3.3332,647270000,N/A,2562270000,33800000,0,133800000,94.5053,4.2004,4.9897,-13.3733,
